indi test_time age state gender farm trBVs
f14_22636 129.8 196.8 1 F 14 0.0836435518531132
f14_22636 142.9 209.9 1 F 14 0.0836435518531132
f14_22636 155.9 222.9 1 F 14 0.0836435518531132
f14_22636 168.9 235.9 1 F 14 0.0836435518531132
f14_22636 182 249 1 F 14 0.0836435518531132
f14_22636 194 261 1 F 14 0.0836435518531132
f14_22636 207.9 274.9 1 F 14 0.0836435518531132
f14_22636 218 285 1 F 14 0.0836435518531132
f14_22645 0 195 0 F 14 -0.517253312053513
f14_22645 12.8 207.8 0 F 14 -0.517253312053513
f14_22645 26 221 0 F 14 -0.517253312053513
f14_22645 38.9 233.9 1 F 14 -0.517253312053513
f14_22645 51.9 246.9 1 F 14 -0.517253312053513
f14_22645 65 260 1 F 14 -0.517253312053513
f14_22645 77.9 272.9 1 F 14 -0.517253312053513
f14_22645 91 286 1 F 14 -0.517253312053513
f14_22645 103.6 298.6 1 F 14 -0.517253312053513
f14_22645 116.8 311.8 1 F 14 -0.517253312053513
f14_22645 129.8 324.8 1 F 14 -0.517253312053513
f14_22645 142.9 337.9 1 F 14 -0.517253312053513
f14_22645 155.9 350.9 1 F 14 -0.517253312053513
f14_22645 164.6 359.6 1 F 14 -0.517253312053513
f14_22646 0 48 0 F 14 0.267472609275097
f14_22646 12.8 60.8 0 F 14 0.267472609275097
f14_22646 26 74 0 F 14 0.267472609275097
f14_22646 38.9 86.9 0 F 14 0.267472609275097
f14_22646 51.9 99.9 0 F 14 0.267472609275097
f14_22646 65 113 0 F 14 0.267472609275097
f14_22646 77.9 125.9 0 F 14 0.267472609275097
f14_22646 91 139 0 F 14 0.267472609275097
f14_22646 103.6 151.6 0 F 14 0.267472609275097
f14_22646 116.8 164.8 0 F 14 0.267472609275097
f14_22646 129.8 177.8 0 F 14 0.267472609275097
f14_22646 139.9 187.9 0 F 14 0.267472609275097
f14_22657 0 167 0 F 14 -0.0289351832127062
f14_22657 12.8 179.8 0 F 14 -0.0289351832127062
f14_22657 26 193 0 F 14 -0.0289351832127062
f14_22657 38.9 205.9 0 F 14 -0.0289351832127062
f14_22657 51.9 218.9 0 F 14 -0.0289351832127062
f14_22657 65 232 0 F 14 -0.0289351832127062
f14_22657 77.9 244.9 0 F 14 -0.0289351832127062
f14_22657 91 258 0 F 14 -0.0289351832127062
f14_22657 103.6 270.6 0 F 14 -0.0289351832127062
f14_22657 112 279 0 F 14 -0.0289351832127062
f14_22659 0 50 0 F 14 -0.131708693640748
f14_22659 12.8 62.8 0 F 14 -0.131708693640748
f14_22659 26 76 0 F 14 -0.131708693640748
f14_22659 38.9 88.9 0 F 14 -0.131708693640748
f14_22659 51.9 101.9 0 F 14 -0.131708693640748
f14_22659 65 115 0 F 14 -0.131708693640748
f14_22659 77.9 127.9 0 F 14 -0.131708693640748
f14_22659 91 141 0 F 14 -0.131708693640748
f14_22659 103.6 153.6 0 F 14 -0.131708693640748
f14_22659 116.8 166.8 0 F 14 -0.131708693640748
f14_22659 129.8 179.8 0 F 14 -0.131708693640748
f14_22659 142.9 192.9 0 F 14 -0.131708693640748
f14_22659 155.9 205.9 0 F 14 -0.131708693640748
f14_22659 168.9 218.9 0 F 14 -0.131708693640748
f14_22659 182 232 0 F 14 -0.131708693640748
f14_22659 194 244 0 F 14 -0.131708693640748
f14_22659 207.9 257.9 0 F 14 -0.131708693640748
f14_22659 220.8 270.8 0 F 14 -0.131708693640748
f14_22659 234 284 0 F 14 -0.131708693640748
f14_22659 246.8 296.8 0 F 14 -0.131708693640748
f14_22659 260 310 0 F 14 -0.131708693640748
f14_22677 0 78 0 F 14 0.445261755448434
f14_22677 12.8 90.8 0 F 14 0.445261755448434
f14_22677 26 104 0 F 14 0.445261755448434
f14_22677 38.9 116.9 0 F 14 0.445261755448434
f14_22677 51.9 129.9 0 F 14 0.445261755448434
f14_22677 65 143 0 F 14 0.445261755448434
f14_22677 77.9 155.9 0 F 14 0.445261755448434
f14_22677 91 169 0 F 14 0.445261755448434
f14_22677 103.6 181.6 0 F 14 0.445261755448434
f14_22677 109.7 187.7 0 F 14 0.445261755448434
f14_22678 0 20 0 F 14 0.438620234556729
f14_22678 12.8 32.8 0 F 14 0.438620234556729
f14_22678 26 46 0 F 14 0.438620234556729
f14_22678 38.9 58.9 1 F 14 0.438620234556729
f14_22678 51.9 71.9 0 F 14 0.438620234556729
f14_22678 65 85 0 F 14 0.438620234556729
f14_22678 77.9 97.9 0 F 14 0.438620234556729
f14_22678 91 111 1 F 14 0.438620234556729
f14_22678 92.5 112.5 1 F 14 0.438620234556729
f14_22721 260 101.4 0 F 14 -0.00472421659863775
f14_22747 0 91 0 F 14 0.620137475769366
f14_22747 12.8 103.8 0 F 14 0.620137475769366
f14_22747 13.4 104.4 0 F 14 0.620137475769366
f14_22765 103.6 105 0 F 14 0.876276975552467
f14_22765 116.8 118.2 0 F 14 0.876276975552467
f14_22765 129.8 131.2 0 F 14 0.876276975552467
f14_22765 142.9 144.2 0 F 14 0.876276975552467
f14_22765 155.9 157.2 0 F 14 0.876276975552467
f14_22765 168.9 170.2 0 F 14 0.876276975552467
f14_22765 182 183.3 0 F 14 0.876276975552467
f14_22765 194 195.4 0 F 14 0.876276975552467
f14_22765 207.9 209.2 0 F 14 0.876276975552467
f14_22765 220.8 222.2 0 F 14 0.876276975552467
f14_22765 227.1 228.4 0 F 14 0.876276975552467
f14_22778 246.8 110 0 F 14 -0.0339441845231373
f14_22778 260 123.1 0 F 14 -0.0339441845231373
f14_22782 0 190 0 F 14 0.342155875497271
f14_22782 12.8 202.8 0 F 14 0.342155875497271
f14_22782 26 216 0 F 14 0.342155875497271
f14_22782 38.9 228.9 0 F 14 0.342155875497271
f14_22782 51.9 241.9 0 F 14 0.342155875497271
f14_22782 65 255 0 F 14 0.342155875497271
f14_22782 77.9 267.9 0 F 14 0.342155875497271
f14_22782 91 281 0 F 14 0.342155875497271
f14_22782 102.6 292.6 0 F 14 0.342155875497271
f14_22784 194 104.1 0 F 14 -0.282888077644139
f14_22784 207.9 118 0 F 14 -0.282888077644139
f14_22784 220.8 130.9 0 F 14 -0.282888077644139
f14_22784 234 144.1 0 F 14 -0.282888077644139
f14_22784 246.8 156.9 0 F 14 -0.282888077644139
f14_22784 260 170.1 0 F 14 -0.282888077644139
f14_22796 26 105.2 0 F 14 -0.202155466679933
f14_22796 38.9 118.2 0 F 14 -0.202155466679933
f14_22796 51.9 131.1 0 F 14 -0.202155466679933
f14_22796 65 144.2 0 F 14 -0.202155466679933
f14_22796 77.9 157.1 0 F 14 -0.202155466679933
f14_22796 91 170.2 0 F 14 -0.202155466679933
f14_22796 103.6 182.9 0 F 14 -0.202155466679933
f14_22796 116.8 196.1 0 F 14 -0.202155466679933
f14_22796 129.8 209.1 0 F 14 -0.202155466679933
f14_22796 142.9 222.2 0 F 14 -0.202155466679933
f14_22796 155.9 235.1 0 F 14 -0.202155466679933
f14_22796 168.9 248.1 0 F 14 -0.202155466679933
f14_22796 182 261.2 0 F 14 -0.202155466679933
f14_22796 190.7 270 0 F 14 -0.202155466679933
f14_22803 233.7 104.2 0 F 14 0.755772923321042
f14_22808 26 106.8 0 F 14 0.65783091985246
f14_22808 38.9 119.8 0 F 14 0.65783091985246
f14_22808 51.9 132.7 0 F 14 0.65783091985246
f14_22808 65 145.8 0 F 14 0.65783091985246
f14_22808 77.9 158.7 0 F 14 0.65783091985246
f14_22808 91 171.8 0 F 14 0.65783091985246
f14_22808 103.6 184.5 0 F 14 0.65783091985246
f14_22808 116.8 197.7 0 F 14 0.65783091985246
f14_22808 129.8 210.7 0 F 14 0.65783091985246
f14_22808 142.9 223.7 0 F 14 0.65783091985246
f14_22808 155.9 236.7 0 F 14 0.65783091985246
f14_22808 168.9 249.7 0 F 14 0.65783091985246
f14_22808 182 262.8 0 F 14 0.65783091985246
f14_22808 194 274.9 0 F 14 0.65783091985246
f14_22808 207.9 288.7 0 F 14 0.65783091985246
f14_22808 220.8 301.7 0 F 14 0.65783091985246
f14_22808 227.1 307.9 0 F 14 0.65783091985246
f14_22812 0 72.1 1 F 14 0.443590108801459
f14_22812 12.8 84.9 1 F 14 0.443590108801459
f14_22812 26 98.1 1 F 14 0.443590108801459
f14_22812 38.9 111 1 F 14 0.443590108801459
f14_22812 51.9 124 1 F 14 0.443590108801459
f14_22812 65 137.1 1 F 14 0.443590108801459
f14_22812 77.9 150 1 F 14 0.443590108801459
f14_22812 91 163 1 F 14 0.443590108801459
f14_22812 103.6 175.7 1 F 14 0.443590108801459
f14_22812 116.8 188.9 1 F 14 0.443590108801459
f14_22812 129.8 201.9 1 F 14 0.443590108801459
f14_22812 142.9 215 1 F 14 0.443590108801459
f14_22812 144.6 216.7 1 F 14 0.443590108801459
f14_22826 0 92 0 F 14 -0.504121845745759
f14_22826 12.8 104.8 0 F 14 -0.504121845745759
f14_22826 26 118 0 F 14 -0.504121845745759
f14_22826 38.9 130.9 0 F 14 -0.504121845745759
f14_22826 51.9 143.9 0 F 14 -0.504121845745759
f14_22826 65 157 0 F 14 -0.504121845745759
f14_22826 77.9 169.9 0 F 14 -0.504121845745759
f14_22826 91 183 0 F 14 -0.504121845745759
f14_22826 103.6 195.6 0 F 14 -0.504121845745759
f14_22826 109.3 201.3 0 F 14 -0.504121845745759
f14_22832 0 149 0 F 14 -0.623947965900804
f14_22832 12.8 161.8 0 F 14 -0.623947965900804
f14_22832 26 175 0 F 14 -0.623947965900804
f14_22832 38.9 187.9 0 F 14 -0.623947965900804
f14_22832 51.9 200.9 0 F 14 -0.623947965900804
f14_22832 65 214 0 F 14 -0.623947965900804
f14_22832 77.9 226.9 0 F 14 -0.623947965900804
f14_22832 91 240 0 F 14 -0.623947965900804
f14_22832 103.6 252.6 0 F 14 -0.623947965900804
f14_22832 110.2 259.2 0 F 14 -0.623947965900804
f14_22851 0 58.1 1 F 14 -0.349153877517216
f14_22851 12.8 70.9 1 F 14 -0.349153877517216
f14_22851 26 84 1 F 14 -0.349153877517216
f14_22851 29.6 87.7 1 F 14 -0.349153877517216
f14_22855 0 5 0 F 14 -0.00746521949845336
f14_22855 12.8 17.8 0 F 14 -0.00746521949845336
f14_22855 26 31 0 F 14 -0.00746521949845336
f14_22855 38.9 43.9 0 F 14 -0.00746521949845336
f14_22855 51.9 56.9 0 F 14 -0.00746521949845336
f14_22855 65 70 0 F 14 -0.00746521949845336
f14_22855 77.9 82.9 0 F 14 -0.00746521949845336
f14_22855 91 96 0 F 14 -0.00746521949845336
f14_22855 103.6 108.6 0 F 14 -0.00746521949845336
f14_22855 116.8 121.8 0 F 14 -0.00746521949845336
f14_22855 129.8 134.8 0 F 14 -0.00746521949845336
f14_22855 142.9 147.9 0 F 14 -0.00746521949845336
f14_22855 155.9 160.9 0 F 14 -0.00746521949845336
f14_22855 168.9 173.9 0 F 14 -0.00746521949845336
f14_22855 182 187 0 F 14 -0.00746521949845336
f14_22855 194 199 0 F 14 -0.00746521949845336
f14_22855 207.9 212.9 0 F 14 -0.00746521949845336
f14_22855 220.8 225.8 0 F 14 -0.00746521949845336
f14_22855 229.4 234.4 0 F 14 -0.00746521949845336
f14_22868 220.8 111.7 0 F 14 -0.45316483050176
f14_22868 234 124.8 0 F 14 -0.45316483050176
f14_22868 246.8 137.7 0 F 14 -0.45316483050176
f14_22868 260 150.8 0 F 14 -0.45316483050176
f14_22869 0 21 0 F 14 -0.393832861809887
f14_22869 12.8 33.8 1 F 14 -0.393832861809887
f14_22869 23.2 44.2 1 F 14 -0.393832861809887
f14_22877 0 72.7 1 F 14 -1.0591252730982
f14_22877 12.8 85.5 1 F 14 -1.0591252730982
f14_22877 26 98.6 1 F 14 -1.0591252730982
f14_22877 31.8 104.5 1 F 14 -1.0591252730982
f14_22896 0 132 0 F 14 -0.209675755951004
f14_22896 12.8 144.8 0 F 14 -0.209675755951004
f14_22896 26 158 0 F 14 -0.209675755951004
f14_22896 26.5 158.5 0 F 14 -0.209675755951004
f14_22898 168.9 103.5 0 F 14 0.419515206836854
f14_22898 182 116.6 0 F 14 0.419515206836854
f14_22898 194 128.6 0 F 14 0.419515206836854
f14_22898 207.9 142.4 0 F 14 0.419515206836854
f14_22898 220.8 155.4 0 F 14 0.419515206836854
f14_22898 234 168.6 0 F 14 0.419515206836854
f14_22898 246.8 181.4 0 F 14 0.419515206836854
f14_22898 260 194.6 0 F 14 0.419515206836854
f14_22903 0 176 0 F 14 0.318558767569187
f14_22903 2.1 178.1 0 F 14 0.318558767569187
f14_22915 0 6 0 F 14 1.24306979075327
f14_22915 12.8 18.8 0 F 14 1.24306979075327
f14_22915 26 32 0 F 14 1.24306979075327
f14_22915 38.9 44.9 0 F 14 1.24306979075327
f14_22915 51.9 57.9 0 F 14 1.24306979075327
f14_22915 65 71 0 F 14 1.24306979075327
f14_22915 77.9 83.9 0 F 14 1.24306979075327
f14_22915 91 97 0 F 14 1.24306979075327
f14_22915 103.6 109.6 0 F 14 1.24306979075327
f14_22915 108.9 114.9 0 F 14 1.24306979075327
f14_22916 0 107.4 1 F 14 0.0913748513839382
f14_22916 12.8 120.1 1 F 14 0.0913748513839382
f14_22916 26 133.3 1 F 14 0.0913748513839382
f14_22916 38.9 146.3 1 F 14 0.0913748513839382
f14_22916 51.9 159.3 1 F 14 0.0913748513839382
f14_22916 65 172.4 1 F 14 0.0913748513839382
f14_22916 77.9 185.2 1 F 14 0.0913748513839382
f14_22916 91 198.3 1 F 14 0.0913748513839382
f14_22916 103.6 211 1 F 14 0.0913748513839382
f14_22916 116.8 224.2 1 F 14 0.0913748513839382
f14_22916 129.8 237.2 1 F 14 0.0913748513839382
f14_22916 142.9 250.3 1 F 14 0.0913748513839382
f14_22916 155.9 263.2 1 F 14 0.0913748513839382
f14_22916 168.9 276.3 1 F 14 0.0913748513839382
f14_22916 182 289.3 1 F 14 0.0913748513839382
f14_22916 194 301.4 1 F 14 0.0913748513839382
f14_22916 207.9 315.2 1 F 14 0.0913748513839382
f14_22916 220.8 328.2 1 F 14 0.0913748513839382
f14_22916 227.3 334.6 1 F 14 0.0913748513839382
f14_22931 0 132 0 F 14 0.0455278841103455
f14_22931 12.8 144.8 0 F 14 0.0455278841103455
f14_22931 26 158 0 F 14 0.0455278841103455
f14_22931 38.9 170.9 0 F 14 0.0455278841103455
f14_22931 51.9 183.9 0 F 14 0.0455278841103455
f14_22931 65 197 0 F 14 0.0455278841103455
f14_22931 77.9 209.9 0 F 14 0.0455278841103455
f14_22931 91 223 0 F 14 0.0455278841103455
f14_22931 96.5 228.5 0 F 14 0.0455278841103455
f14_22944 0 128.8 1 F 14 0.69743398916544
f14_22944 12.8 141.6 1 F 14 0.69743398916544
f14_22944 26 154.7 1 F 14 0.69743398916544
f14_22944 34.7 163.4 1 F 14 0.69743398916544
f14_22946 246.8 112 0 F 14 0.511898079726644
f14_22946 260 125.1 0 F 14 0.511898079726644
f14_22947 0 19 0 F 14 -0.104893591630391
f14_22947 12.8 31.8 0 F 14 -0.104893591630391
f14_22947 26 45 0 F 14 -0.104893591630391
f14_22947 38.9 57.9 0 F 14 -0.104893591630391
f14_22947 51.9 70.9 0 F 14 -0.104893591630391
f14_22947 65 84 0 F 14 -0.104893591630391
f14_22947 77.9 96.9 0 F 14 -0.104893591630391
f14_22947 91 110 0 F 14 -0.104893591630391
f14_22947 103.6 122.6 0 F 14 -0.104893591630391
f14_22947 109.4 128.4 0 F 14 -0.104893591630391
f14_22951 246.8 105.8 0 F 14 -0.27196826575674
f14_22951 260 119 0 F 14 -0.27196826575674
f14_22967 0 57.8 1 F 14 0.574072996460968
f14_22967 12.5 70.3 1 F 14 0.574072996460968
f14_22971 220.8 108.5 0 F 14 0.375728060743821
f14_22971 227.1 114.7 0 F 14 0.375728060743821
f14_22972 0 60.4 0 F 14 -0.451782156385077
f14_22972 12.8 73.2 0 F 14 -0.451782156385077
f14_22972 26 86.4 0 F 14 -0.451782156385077
f14_22972 38.9 99.3 0 F 14 -0.451782156385077
f14_22972 51.9 112.3 1 F 14 -0.451782156385077
f14_22972 60.5 120.9 1 F 14 -0.451782156385077
f14_22974 0 67.1 1 F 14 -0.454528395211183
f14_22974 1.7 68.8 1 F 14 -0.454528395211183
f14_23019 0 131 0 F 14 -0.0425762077609424
f14_23019 12.8 143.8 1 F 14 -0.0425762077609424
f14_23019 26 157 1 F 14 -0.0425762077609424
f14_23019 36.2 167.2 1 F 14 -0.0425762077609424
f14_23026 142.9 101.1 0 F 14 0.366402245310171
f14_23026 155.9 114.1 0 F 14 0.366402245310171
f14_23026 164 122.1 0 F 14 0.366402245310171
f14_23029 0 94.3 1 F 14 0.215412923914132
f14_23029 12.8 107 1 F 14 0.215412923914132
f14_23029 26 120.2 1 F 14 0.215412923914132
f14_23029 38.9 133.2 1 F 14 0.215412923914132
f14_23029 44.6 138.9 1 F 14 0.215412923914132
f14_23040 0 192 0 F 14 -0.213397948405274
f14_23040 12.8 204.8 0 F 14 -0.213397948405274
f14_23040 26 218 0 F 14 -0.213397948405274
f14_23040 38.9 230.9 0 F 14 -0.213397948405274
f14_23040 51.9 243.9 0 F 14 -0.213397948405274
f14_23040 65 257 0 F 14 -0.213397948405274
f14_23040 77.9 269.9 0 F 14 -0.213397948405274
f14_23040 91 283 0 F 14 -0.213397948405274
f14_23040 103.6 295.6 0 F 14 -0.213397948405274
f14_23040 116.8 308.8 0 F 14 -0.213397948405274
f14_23040 129.8 321.8 0 F 14 -0.213397948405274
f14_23040 142.9 334.9 0 F 14 -0.213397948405274
f14_23040 155.9 347.9 0 F 14 -0.213397948405274
f14_23040 168.9 360.9 0 F 14 -0.213397948405274
f14_23040 182 374 0 F 14 -0.213397948405274
f14_23040 194 386 0 F 14 -0.213397948405274
f14_23040 207.9 399.9 0 F 14 -0.213397948405274
f14_23040 220.8 412.8 0 F 14 -0.213397948405274
f14_23040 223.8 415.8 0 F 14 -0.213397948405274
f14_23071 0 16.7 0 F 14 -0.22703085969356
f14_23071 12.8 29.4 0 F 14 -0.22703085969356
f14_23071 26 42.6 0 F 14 -0.22703085969356
f14_23071 38.9 55.6 0 F 14 -0.22703085969356
f14_23071 51.9 68.5 0 F 14 -0.22703085969356
f14_23071 65 81.6 0 F 14 -0.22703085969356
f14_23071 77.9 94.5 0 F 14 -0.22703085969356
f14_23071 91 107.6 0 F 14 -0.22703085969356
f14_23071 103.6 120.3 1 F 14 -0.22703085969356
f14_23071 116.8 133.5 1 F 14 -0.22703085969356
f14_23071 129.8 146.5 1 F 14 -0.22703085969356
f14_23071 142.9 159.5 1 F 14 -0.22703085969356
f14_23071 143.3 160 1 F 14 -0.22703085969356
f14_23081 0 138 0 F 14 0.00639034040629582
f14_23081 12.8 150.8 0 F 14 0.00639034040629582
f14_23081 14.5 152.5 0 F 14 0.00639034040629582
f14_23102 246.8 101 0 F 14 0.617757348688885
f14_23102 260 114.2 0 F 14 0.617757348688885
f14_23106 0 189 0 F 14 -0.926210632535026
f14_23106 12.8 201.8 0 F 14 -0.926210632535026
f14_23106 26 215 0 F 14 -0.926210632535026
f14_23106 38.9 227.9 0 F 14 -0.926210632535026
f14_23106 51.9 240.9 0 F 14 -0.926210632535026
f14_23106 65 254 0 F 14 -0.926210632535026
f14_23106 77.9 266.9 0 F 14 -0.926210632535026
f14_23106 91 280 0 F 14 -0.926210632535026
f14_23106 103.6 292.6 0 F 14 -0.926210632535026
f14_23106 116.8 305.8 0 F 14 -0.926210632535026
f14_23106 129.8 318.8 0 F 14 -0.926210632535026
f14_23106 142.9 331.9 0 F 14 -0.926210632535026
f14_23106 155.9 344.9 0 F 14 -0.926210632535026
f14_23106 157.3 346.3 0 F 14 -0.926210632535026
f14_23107 0 32 0 F 14 0.0133068311523467
f14_23107 12.8 44.8 0 F 14 0.0133068311523467
f14_23107 26 58 0 F 14 0.0133068311523467
f14_23107 38.9 70.9 0 F 14 0.0133068311523467
f14_23107 51.9 83.9 0 F 14 0.0133068311523467
f14_23107 65 97 0 F 14 0.0133068311523467
f14_23107 77.9 109.9 0 F 14 0.0133068311523467
f14_23107 91 123 0 F 14 0.0133068311523467
f14_23107 103.6 135.6 0 F 14 0.0133068311523467
f14_23107 116.8 148.8 0 F 14 0.0133068311523467
f14_23107 129.8 161.8 0 F 14 0.0133068311523467
f14_23107 142.9 174.9 0 F 14 0.0133068311523467
f14_23107 155.9 187.9 0 F 14 0.0133068311523467
f14_23107 168.9 200.9 0 F 14 0.0133068311523467
f14_23107 180.2 212.2 0 F 14 0.0133068311523467
f14_23124 65 107.5 0 F 14 0.442258436762914
f14_23124 77.9 120.4 0 F 14 0.442258436762914
f14_23124 88.4 131 0 F 14 0.442258436762914
f14_23149 0 97 0 F 14 -0.0910307620334609
f14_23149 12.8 109.8 0 F 14 -0.0910307620334609
f14_23149 14.4 111.4 0 F 14 -0.0910307620334609
f14_23156 0 109 0 F 14 -0.238463656354689
f14_23156 12.8 121.8 0 F 14 -0.238463656354689
f14_23156 26 135 0 F 14 -0.238463656354689
f14_23156 38.9 147.9 0 F 14 -0.238463656354689
f14_23156 51.9 160.9 0 F 14 -0.238463656354689
f14_23156 65 174 0 F 14 -0.238463656354689
f14_23156 77.9 186.9 0 F 14 -0.238463656354689
f14_23156 91 200 0 F 14 -0.238463656354689
f14_23156 103.6 212.6 0 F 14 -0.238463656354689
f14_23156 116.8 225.8 0 F 14 -0.238463656354689
f14_23156 129.8 238.8 0 F 14 -0.238463656354689
f14_23156 142.9 251.9 0 F 14 -0.238463656354689
f14_23156 155.9 264.9 0 F 14 -0.238463656354689
f14_23156 168.9 277.9 0 F 14 -0.238463656354689
f14_23156 182 291 0 F 14 -0.238463656354689
f14_23156 194 303 0 F 14 -0.238463656354689
f14_23156 207.9 316.9 0 F 14 -0.238463656354689
f14_23156 220.8 329.8 0 F 14 -0.238463656354689
f14_23156 234 343 0 F 14 -0.238463656354689
f14_23156 246.8 355.8 0 F 14 -0.238463656354689
f14_23156 260 369 0 F 14 -0.238463656354689
f14_23157 168.9 111.6 0 F 14 0.605626345862388
f14_23157 182 124.7 0 F 14 0.605626345862388
f14_23157 194 136.7 0 F 14 0.605626345862388
f14_23157 207.9 150.5 0 F 14 0.605626345862388
f14_23157 220.8 163.5 0 F 14 0.605626345862388
f14_23157 229 171.7 0 F 14 0.605626345862388
f14_23160 103.6 101 0 F 14 1.00784214212978
f14_23160 116.8 114.2 0 F 14 1.00784214212978
f14_23160 129.8 127.2 0 F 14 1.00784214212978
f14_23160 142.9 140.2 0 F 14 1.00784214212978
f14_23160 155.9 153.2 0 F 14 1.00784214212978
f14_23160 168.9 166.2 0 F 14 1.00784214212978
f14_23160 182 179.3 0 F 14 1.00784214212978
f14_23160 194 191.4 0 F 14 1.00784214212978
f14_23160 207.9 205.2 0 F 14 1.00784214212978
f14_23160 220.8 218.2 0 F 14 1.00784214212978
f14_23160 234 231.3 0 F 14 1.00784214212978
f14_23160 246.8 244.2 0 F 14 1.00784214212978
f14_23160 260 257.4 0 F 14 1.00784214212978
f14_23164 0 58 0 F 14 -0.527060063934989
f14_23164 12.8 70.8 0 F 14 -0.527060063934989
f14_23164 26 84 0 F 14 -0.527060063934989
f14_23164 38.9 96.9 0 F 14 -0.527060063934989
f14_23164 51.9 109.9 0 F 14 -0.527060063934989
f14_23164 65 123 0 F 14 -0.527060063934989
f14_23164 77.9 135.9 0 F 14 -0.527060063934989
f14_23164 91 149 0 F 14 -0.527060063934989
f14_23164 103.6 161.6 0 F 14 -0.527060063934989
f14_23164 110.3 168.3 0 F 14 -0.527060063934989
f14_23174 0 75.5 1 F 14 -0.845537887173178
f14_23174 12.8 88.2 1 F 14 -0.845537887173178
f14_23174 26 101.4 1 F 14 -0.845537887173178
f14_23174 38.9 114.4 1 F 14 -0.845537887173178
f14_23174 51.9 127.3 1 F 14 -0.845537887173178
f14_23174 65 140.5 1 F 14 -0.845537887173178
f14_23174 71.2 146.7 1 F 14 -0.845537887173178
f14_23188 182 106 0 F 14 -0.803258018773535
f14_23188 194 118 0 F 14 -0.803258018773535
f14_23188 207.9 131.9 0 F 14 -0.803258018773535
f14_23188 220.8 144.9 0 F 14 -0.803258018773535
f14_23188 230.4 154.4 0 F 14 -0.803258018773535
f14_23198 166.6 106.3 0 F 14 0.293884800089398
f14_23202 60.8 106.1 0 F 14 0.0337417641284933
f14_23204 0 24 0 F 14 -0.134847647529506
f14_23204 12.8 36.8 0 F 14 -0.134847647529506
f14_23204 26 50 0 F 14 -0.134847647529506
f14_23204 38.9 62.9 0 F 14 -0.134847647529506
f14_23204 51.9 75.9 0 F 14 -0.134847647529506
f14_23204 65 89 0 F 14 -0.134847647529506
f14_23204 77.9 101.9 0 F 14 -0.134847647529506
f14_23204 91 115 0 F 14 -0.134847647529506
f14_23204 103.6 127.6 0 F 14 -0.134847647529506
f14_23204 109.6 133.6 0 F 14 -0.134847647529506
f14_23223 0 41 0 F 14 -0.55561884674882
f14_23223 12.8 53.8 0 F 14 -0.55561884674882
f14_23223 26 67 0 F 14 -0.55561884674882
f14_23223 38.9 79.9 0 F 14 -0.55561884674882
f14_23223 51.9 92.9 0 F 14 -0.55561884674882
f14_23223 65 106 0 F 14 -0.55561884674882
f14_23223 77.9 118.9 0 F 14 -0.55561884674882
f14_23223 91 132 0 F 14 -0.55561884674882
f14_23223 103.6 144.6 0 F 14 -0.55561884674882
f14_23223 116.4 157.4 0 F 14 -0.55561884674882
f14_23235 260 111.4 0 F 14 -0.291901544028241
f14_23246 0 84 0 F 14 0.247834394981816
f14_23246 12.8 96.8 0 F 14 0.247834394981816
f14_23246 26 110 0 F 14 0.247834394981816
f14_23246 34 118 0 F 14 0.247834394981816
f14_23270 0 76 0 F 14 0.0622176783493137
f14_23270 2.5 78.5 0 F 14 0.0622176783493137
f14_23272 0 145.7 1 F 14 0.0576285225644747
f14_23272 12.8 158.5 1 F 14 0.0576285225644747
f14_23272 26 171.7 1 F 14 0.0576285225644747
f14_23272 38.9 184.6 1 F 14 0.0576285225644747
f14_23272 51.9 197.6 1 F 14 0.0576285225644747
f14_23272 64.4 210.1 1 F 14 0.0576285225644747
f14_23294 0 64.1 1 F 14 0.476929209207233
f14_23294 4.5 68.6 1 F 14 0.476929209207233
f14_23303 0 74.6 1 F 14 0.490117173353995
f14_23303 12.8 87.4 1 F 14 0.490117173353995
f14_23303 19.6 94.3 1 F 14 0.490117173353995
f14_23305 0 10.9 1 F 14 0.0764134583010014
f14_23305 12.8 23.6 0 F 14 0.0764134583010014
f14_23305 26 36.8 0 F 14 0.0764134583010014
f14_23305 38.9 49.8 0 F 14 0.0764134583010014
f14_23305 51.9 62.7 0 F 14 0.0764134583010014
f14_23305 65 75.8 0 F 14 0.0764134583010014
f14_23305 77.9 88.7 1 F 14 0.0764134583010014
f14_23305 91 101.8 1 F 14 0.0764134583010014
f14_23305 103.6 114.5 1 F 14 0.0764134583010014
f14_23305 109.9 120.7 1 F 14 0.0764134583010014
f14_23332 0 27 0 F 14 -0.652290833456969
f14_23332 12.8 39.8 1 F 14 -0.652290833456969
f14_23332 26 53 1 F 14 -0.652290833456969
f14_23332 38.9 65.9 1 F 14 -0.652290833456969
f14_23332 51.9 78.9 1 F 14 -0.652290833456969
f14_23332 65 92 1 F 14 -0.652290833456969
f14_23332 77.9 104.9 1 F 14 -0.652290833456969
f14_23332 91 118 1 F 14 -0.652290833456969
f14_23332 103.6 130.6 1 F 14 -0.652290833456969
f14_23332 116.8 143.8 1 F 14 -0.652290833456969
f14_23332 129.8 156.8 1 F 14 -0.652290833456969
f14_23332 142.9 169.9 1 F 14 -0.652290833456969
f14_23332 155.9 182.9 1 F 14 -0.652290833456969
f14_23332 168.9 195.9 1 F 14 -0.652290833456969
f14_23332 182 209 1 F 14 -0.652290833456969
